dataset_index,cube,geo_group,season,donor_index,donor_cube,suffix_horizon,state_A_B_l1,state_A_donor_l1,n_valid,target_sum,target_sum_sq,D20_sse,D20_sum_abs,A_sse,A_sum_abs,B_sse,B_sum_abs,donor_sse,donor_sum_abs,A_B_output_mae,A_D20_output_mae,B_D20_output_mae,donor_A_output_mae
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,1,0.17474162578582764,0.7026641368865967,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,2,0.17474162578582764,0.7026641368865967,219,61.855567932128906,20.06882095336914,8.721772193908691,37.9595947265625,10.218061447143555,41.56867980957031,9.255735397338867,39.26176452636719,15.2391357421875,51.338134765625,0.016413552686572075,0.024180907756090164,0.010580761358141899,0.059622909873723984
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,3,0.17474162578582764,0.7026641368865967,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,4,0.17474162578582764,0.7026641368865967,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,5,0.17474162578582764,0.7026641368865967,3218,903.888671875,307.7713928222656,115.69082641601562,510.2322998046875,110.01345825195312,495.6692810058594,101.93331909179688,474.62347412109375,135.1224365234375,553.1233520507812,0.01471769344061613,0.010498080402612686,0.021240781992673874,0.03399958834052086
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,6,0.17474162578582764,0.7026641368865967,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,7,0.17474162578582764,0.7026641368865967,444,162.72943115234375,64.14093017578125,19.68946647644043,82.84151458740234,18.58578109741211,80.65744018554688,15.845972061157227,73.79314422607422,25.3344669342041,94.16188049316406,0.020057883113622665,0.011799583211541176,0.026063457131385803,0.039657577872276306
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,8,0.17474162578582764,0.7026641368865967,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,9,0.17474162578582764,0.7026641368865967,5450,1982.450927734375,788.1661376953125,253.3795623779297,975.7822265625,214.86619567871094,883.0616455078125,186.60336303710938,814.6550903320312,260.94580078125,972.497802734375,0.02101520262658596,0.021776754409074783,0.042701900005340576,0.031173553317785263
421,minicube_50_30UWB_51.10_-1.58,30UWB,2022-05,269,minicube_128_32UPC_52.07_11.73,10,0.17474162578582764,0.7026641368865967,9428,3585.38916015625,1499.593994140625,408.88092041015625,1515.237548828125,355.4273681640625,1395.817626953125,317.08978271484375,1316.92626953125,417.82861328125,1505.971923828125,0.019890937954187393,0.020889800041913986,0.04072454199194908,0.03205225244164467
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,1,0.1826508492231369,0.5105746984481812,10403,2968.322265625,1055.46630859375,434.0064697265625,1669.9051513671875,454.56060791015625,1749.6673583984375,440.8497314453125,1691.9013671875,533.4197998046875,1947.237548828125,0.023430336266756058,0.029970446601510048,0.008501620963215828,0.062317993491888046
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,2,0.1826508492231369,0.5105746984481812,985,185.74180603027344,39.5242919921875,30.419761657714844,142.11431884765625,34.42353820800781,151.80361938476562,30.016403198242188,141.52008056640625,62.08916473388672,201.24179077148438,0.020310845226049423,0.017310315743088722,0.008871535770595074,0.07916230708360672
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,3,0.1826508492231369,0.5105746984481812,12397,3269.320068359375,1010.5887451171875,397.5625915527344,1776.6651611328125,411.0465087890625,1813.34130859375,378.5980224609375,1714.89208984375,562.19775390625,2177.40380859375,0.02225656434893608,0.008032843470573425,0.016268165782094002,0.0687725692987442
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,4,0.1826508492231369,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,5,0.1826508492231369,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,6,0.1826508492231369,0.5105746984481812,4938,1977.54052734375,937.9464111328125,204.507568359375,791.3751831054688,202.60865783691406,785.37158203125,197.3564453125,766.5693359375,241.77804565429688,873.5519409179688,0.02505037561058998,0.007791639305651188,0.030833858996629715,0.0668114572763443
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,7,0.1826508492231369,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,8,0.1826508492231369,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,9,0.1826508492231369,0.5105746984481812,276,122.59605407714844,58.883819580078125,10.262922286987305,40.426673889160156,9.827320098876953,39.99530029296875,9.636484146118164,40.733421325683594,9.668651580810547,37.54830551147461,0.025950610637664795,0.018387602642178535,0.044337380677461624,0.031629014760255814
422,minicube_51_30UXD_52.64_-1.33,30UXD,2022-05,424,minicube_53_30UXD_52.34_-0.93,10,0.1826508492231369,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,1,0.17633572220802307,0.6535612344741821,4869,901.5292358398438,198.39791870117188,62.46141052246094,468.8609619140625,82.63118743896484,544.4052734375,71.69493103027344,504.2801513671875,155.539306640625,760.740234375,0.0125096645206213,0.022485218942165375,0.012386109679937363,0.05588933080434799
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,2,0.17633572220802307,0.6535612344741821,8984,1924.1552734375,508.996337890625,162.48013305664062,1017.9988403320312,181.8271484375,1079.286865234375,161.14100646972656,1011.5513916015625,348.0660400390625,1530.9503173828125,0.012418579310178757,0.01165823359042406,0.007284597028046846,0.06671106815338135
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,3,0.17633572220802307,0.6535612344741821,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,4,0.17633572220802307,0.6535612344741821,1,0.1273668110370636,0.016222303733229637,0.13092611730098724,0.36183714866638184,0.12473376840353012,0.35317668318748474,0.12045444548130035,0.3470654785633087,0.1713799685239792,0.413980633020401,0.006111204624176025,0.008660465478897095,0.01477167010307312,0.06080394983291626
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,5,0.17633572220802307,0.6535612344741821,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,6,0.17633572220802307,0.6535612344741821,1857,649.4440307617188,266.63873291015625,48.57674789428711,238.43218994140625,42.64704132080078,218.40243530273438,38.98567199707031,205.83265686035156,57.683441162109375,260.36126708984375,0.013650674372911453,0.01573174074292183,0.02936779521405697,0.037573061883449554
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,7,0.17633572220802307,0.6535612344741821,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,8,0.17633572220802307,0.6535612344741821,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,9,0.17633572220802307,0.6535612344741821,10577,3009.540771484375,1094.912353515625,747.5947265625,2329.44970703125,649.9990234375,2152.93994140625,584.028564453125,2024.219482421875,773.6273803710938,2371.99755859375,0.01779615692794323,0.020944176241755486,0.03871433809399605,0.034122344106435776
423,minicube_52_30UXD_52.36_-0.82,30UXD,2022-05,316,minicube_173_33UXQ_49.09_17.63,10,0.17633572220802307,0.6535612344741821,3151,802.8385009765625,238.75502014160156,195.90200805664062,636.0885620117188,167.96603393554688,585.5015258789062,148.43478393554688,546.7060546875,203.86453247070312,657.5379638671875,0.017873823642730713,0.020993761718273163,0.038852665573358536,0.031222812831401825
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,1,0.178641676902771,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,2,0.178641676902771,0.5105746984481812,12109,3408.36572265625,1125.992431640625,346.8536682128906,1705.618408203125,383.5189514160156,1782.9200439453125,343.28704833984375,1693.578369140625,351.5143127441406,1743.42333984375,0.017394360154867172,0.01634472794830799,0.007028607185930014,0.07015442848205566
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,3,0.178641676902771,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,4,0.178641676902771,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,5,0.178641676902771,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,6,0.178641676902771,0.5105746984481812,2201,875.6766357421875,381.2572937011719,60.966758728027344,265.5512390136719,56.299224853515625,254.11598205566406,50.648258209228516,242.5994415283203,61.942054748535156,284.7926025390625,0.01908763311803341,0.012922565452754498,0.031980279833078384,0.06408753991127014
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,7,0.178641676902771,0.5105746984481812,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,8,0.178641676902771,0.5105746984481812,918,346.3875732421875,141.6294708251953,35.389686584472656,146.33078002929688,31.69968605041504,138.99818420410156,27.227237701416016,128.3667755126953,30.583900451660156,132.2264404296875,0.01958335004746914,0.013916666619479656,0.0332334078848362,0.04256554692983627
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,9,0.178641676902771,0.5105746984481812,13172,4965.92041015625,2110.6650390625,805.5538330078125,2612.671142578125,690.380859375,2382.06640625,591.808349609375,2172.845458984375,576.895751953125,2117.150390625,0.023887094110250473,0.022918229922652245,0.046712737530469894,0.05156790837645531
424,minicube_53_30UXD_52.34_-0.93,30UXD,2022-05,422,minicube_51_30UXD_52.64_-1.33,10,0.178641676902771,0.5105746984481812,178,59.927032470703125,21.717199325561523,4.707677841186523,22.533023834228516,3.955538749694824,20.824810028076172,3.200343132019043,18.96845054626465,2.510324001312256,18.081523895263672,0.016968145966529846,0.014871254563331604,0.03143248334527016,0.06665578484535217
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,1,0.175779327750206,0.6973013877868652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,2,0.175779327750206,0.6973013877868652,15732,3526.218505859375,1107.4432373046875,558.8062744140625,2487.684814453125,592.286865234375,2585.081787109375,556.8680419921875,2479.66162109375,831.7656860351562,3130.180419921875,0.012850970961153507,0.012307503260672092,0.005667365156114101,0.0571751594543457
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,3,0.175779327750206,0.6973013877868652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,4,0.175779327750206,0.6973013877868652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,5,0.175779327750206,0.6973013877868652,15733,4177.74755859375,1457.0601806640625,699.741943359375,2767.59716796875,660.743896484375,2674.522216796875,621.4173583984375,2574.179931640625,884.71923828125,3133.479736328125,0.013188239187002182,0.011535470373928547,0.024029621854424477,0.0535130649805069
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,6,0.175779327750206,0.6973013877868652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,7,0.175779327750206,0.6973013877868652,15733,4555.0546875,1652.8121337890625,575.6939697265625,2457.97119140625,577.3988037109375,2459.3681640625,553.2261962890625,2395.43603515625,762.7249145507812,2855.470947265625,0.014628181234002113,0.006988581735640764,0.018611641600728035,0.05674204230308533
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,8,0.175779327750206,0.6973013877868652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,9,0.175779327750206,0.6973013877868652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,minicube_54_30UYU_47.92_1.08,30UYU,2022-05,257,minicube_117_32UMC_51.50_8.22,10,0.175779327750206,0.6973013877868652,14433,5175.76416015625,2210.569091796875,530.509033203125,2168.690673828125,523.713134765625,2160.80078125,518.235107421875,2146.67431640625,596.0216064453125,2313.4267578125,0.01729424297809601,0.013263310305774212,0.030069485306739807,0.04077405855059624
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,1,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,2,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,3,0.16803911328315735,0.6821742653846741,5000,2306.953857421875,1116.0380859375,38.103797912597656,343.07421875,38.36834716796875,342.5521545410156,41.74400329589844,356.8624267578125,43.262733459472656,367.4769287109375,0.009253674186766148,0.009181632660329342,0.016183609142899513,0.02756085805594921
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,4,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,5,0.16803911328315735,0.6821742653846741,6572,2544.318115234375,1087.8922119140625,71.21654510498047,539.7247314453125,57.779632568359375,476.41949462890625,55.81193542480469,467.60797119140625,42.41040802001953,413.17681884765625,0.008131689392030239,0.021375412121415138,0.028732892125844955,0.03109591081738472
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,6,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,7,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,8,0.16803911328315735,0.6821742653846741,11531,4909.732421875,2347.408203125,81.86703491210938,711.9912109375,85.02131652832031,740.2021484375,88.76591491699219,770.6969604492188,78.27323913574219,735.798095703125,0.010371687822043896,0.01724226027727127,0.026686059311032295,0.030460823327302933
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,9,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,minicube_55_30UYU_48.03_-0.29,30UYU,2022-05,440,minicube_68_31TCN_47.21_0.93,10,0.16803911328315735,0.6821742653846741,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,1,0.17168956995010376,0.6511741876602173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,2,0.17168956995010376,0.6511741876602173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,3,0.17168956995010376,0.6511741876602173,11046,3469.44580078125,1258.08154296875,144.4459991455078,1034.7705078125,138.00607299804688,1002.9427490234375,131.0322265625,963.807861328125,162.90786743164062,1074.6689453125,0.010497256182134151,0.009529403410851955,0.01939786970615387,0.031173458322882652
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,4,0.17168956995010376,0.6511741876602173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,5,0.17168956995010376,0.6511741876602173,15472,4453.2705078125,1480.9296875,328.3314208984375,1937.09912109375,269.59893798828125,1719.66552734375,244.94532775878906,1619.10107421875,282.7377624511719,1772.5440673828125,0.010899770073592663,0.021522317081689835,0.03215864300727844,0.03200420364737511
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,6,0.17168956995010376,0.6511741876602173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,7,0.17168956995010376,0.6511741876602173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,8,0.17168956995010376,0.6511741876602173,11353,3253.799560546875,1103.660400390625,182.56781005859375,1167.6558837890625,162.6737060546875,1084.005126953125,146.7985076904297,1013.7139892578125,176.88543701171875,1130.46728515625,0.012988569214940071,0.013778680004179478,0.025066141039133072,0.030468380078673363
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,9,0.17168956995010376,0.6511741876602173,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,minicube_56_30UYU_47.75_-0.16,30UYU,2022-05,326,minicube_182_33VUG_59.61_11.54,10,0.17168956995010376,0.6511741876602173,3628,1161.3914794921875,429.966552734375,63.88532257080078,390.3392333984375,55.14148712158203,353.1714782714844,49.30241394042969,327.148193359375,55.09918975830078,343.20550537109375,0.014034172520041466,0.017173536121845245,0.03043263405561447,0.021631335839629173
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,1,0.17489929497241974,0.6578559875488281,859,182.04379272460938,44.05034637451172,5.894104957580566,57.340476989746094,7.835077285766602,67.81381225585938,6.595555782318115,61.00168991088867,8.20295524597168,68.06787109375,0.010854623280465603,0.017878735437989235,0.009288514964282513,0.02727667987346649
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,2,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,3,0.17489929497241974,0.6578559875488281,2907,606.9622192382812,154.36752319335938,17.867918014526367,182.07907104492188,18.058673858642578,184.37088012695312,15.795795440673828,169.55368041992188,16.185335159301758,173.86338806152344,0.012125649489462376,0.0067546796053647995,0.012070149183273315,0.02530890330672264
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,4,0.17489929497241974,0.6578559875488281,1838,345.18408203125,75.42469024658203,34.16115951538086,215.140625,29.911102294921875,196.92791748046875,26.896076202392578,183.95513916015625,24.543292999267578,176.04693603515625,0.008848505094647408,0.011539743281900883,0.019997574388980865,0.035184964537620544
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,5,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,6,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,7,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,8,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,9,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,minicube_57_30UYV_48.99_-0.02,30UYV,2022-05,425,minicube_54_30UYU_47.92_1.08,10,0.17489929497241974,0.6578559875488281,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,1,0.1686258465051651,0.6883842349052429,8452,2855.143310546875,1156.209716796875,102.61697387695312,748.705810546875,108.02214050292969,777.1146240234375,102.77830505371094,752.2098999023438,144.8133544921875,926.044189453125,0.00941739697009325,0.011583281680941582,0.010329673998057842,0.0433553121984005
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,2,0.1686258465051651,0.6883842349052429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,3,0.1686258465051651,0.6883842349052429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,4,0.1686258465051651,0.6883842349052429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,5,0.1686258465051651,0.6883842349052429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,6,0.1686258465051651,0.6883842349052429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,7,0.1686258465051651,0.6883842349052429,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,8,0.1686258465051651,0.6883842349052429,15282,5985.38671875,2783.923828125,374.4172668457031,1883.557861328125,375.46783447265625,1888.566650390625,361.4793701171875,1865.929443359375,451.9452819824219,2041.4881591796875,0.010715420357882977,0.011611107736825943,0.020414266735315323,0.042710185050964355
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,9,0.1686258465051651,0.6883842349052429,1944,907.66357421875,446.8365173339844,22.57699966430664,167.34169006347656,23.14746856689453,170.10205078125,23.643638610839844,172.5896453857422,26.276187896728516,181.34872436523438,0.008469432592391968,0.010433923453092575,0.017890285700559616,0.05160534009337425
430,minicube_59_30UYV_48.77_0.56,30UYV,2022-05,307,minicube_165_33UVR_50.02_13.78,10,0.1686258465051651,0.6883842349052429,619,291.15679931640625,141.1226043701172,4.405745029449463,41.074886322021484,4.719621658325195,42.4671516418457,5.245891571044922,45.1147346496582,3.847249984741211,38.05158996582031,0.010845951735973358,0.009363516233861446,0.018485896289348602,0.05352882668375969
431,minicube_5_29SPC_38.81_-6.73,29SPC,2022-05,433,minicube_61_31TBF_41.20_-0.55,1,0.14794588088989258,0.6157970428466797,15171,2741.00341796875,561.7716064453125,14.759477615356445,318.21966552734375,14.31196117401123,306.4035339355469,14.642662048339844,322.04229736328125,36.57282257080078,552.0360107421875,0.00533729512244463,0.008248173631727695,0.010409563779830933,0.023435652256011963
431,minicube_5_29SPC_38.81_-6.73,29SPC,2022-05,433,minicube_61_31TBF_41.20_-0.55,2,0.14794588088989258,0.6157970428466797,15171,2743.181640625,561.0092163085938,13.765430450439453,316.5370178222656,13.94999885559082,320.51812744140625,14.932937622070312,342.2314453125,42.81121063232422,617.9443969726562,0.00393068278208375,0.007116998545825481,0.008930142968893051,0.02828051708638668
