dataset_index,cube,geo_group,season,donor_index,donor_cube,suffix_horizon,state_A_B_l1,state_A_donor_l1,n_valid,target_sum,target_sum_sq,D20_sse,D20_sum_abs,A_sse,A_sum_abs,B_sse,B_sum_abs,donor_sse,donor_sum_abs,A_B_output_mae,A_D20_output_mae,B_D20_output_mae,donor_A_output_mae
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,2,0.16138845682144165,0.6167852878570557,15591,12410.9921875,10078.544921875,84.63459777832031,792.9422607421875,88.15319061279297,869.5964965820312,82.06370544433594,809.9537353515625,105.35112762451172,997.321533203125,0.008260751143097878,0.026640554890036583,0.01857861876487732,0.016723792999982834
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,3,0.16138845682144165,0.6167852878570557,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,4,0.16138845682144165,0.6167852878570557,14852,11576.58984375,9204.0068359375,95.86375427246094,826.306640625,81.37203979492188,756.0213623046875,80.95381164550781,748.136962890625,96.11537170410156,873.526123046875,0.009183251298964024,0.02438226528465748,0.015636460855603218,0.024584079161286354
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,5,0.16138845682144165,0.6167852878570557,1,-0.0010606918949633837,1.1250673424001434e-06,0.6542945504188538,0.8088847398757935,0.6354326605796814,0.7971403002738953,0.6590328216552734,0.8118083477020264,0.5550373792648315,0.7450082898139954,0.014668047428131104,0.011744439601898193,0.00292360782623291,0.0521320104598999
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,6,0.16138845682144165,0.6167852878570557,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,7,0.16138845682144165,0.6167852878570557,15593,12281.1318359375,9888.9931640625,101.68952178955078,972.7299194335938,97.77276611328125,971.1461791992188,92.22885131835938,913.58984375,190.98904418945312,1517.6630859375,0.007851477712392807,0.007766033057123423,0.009032648988068104,0.0588269867002964
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,8,0.16138845682144165,0.6167852878570557,11840,8695.7421875,6505.7548828125,71.05577087402344,702.5489501953125,69.21232604980469,694.2648315429688,75.35618591308594,736.8850708007812,55.731475830078125,609.6154174804688,0.006874909624457359,0.00620994670316577,0.010657287202775478,0.05911737680435181
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,9,0.16138845682144165,0.6167852878570557,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,minicube_104_32TPS_46.09_10.99,32TPS,2017-05,65,minicube_161_33TYN_47.69_18.48,10,0.16138845682144165,0.6167852878570557,15592,11255.18359375,8334.3447265625,155.39566040039062,1197.762451171875,159.4202423095703,1202.7188720703125,162.869140625,1214.754638671875,173.38377380371094,1312.1199951171875,0.005216921679675579,0.012066825293004513,0.017066070809960365,0.060836147516965866
6,minicube_105_32TPS_46.20_11.26,32TPS,2017-05,48,minicube_146_33TVF_40.88_14.87,1,0.15828432142734528,0.6804448962211609,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,minicube_105_32TPS_46.20_11.26,32TPS,2017-05,48,minicube_146_33TVF_40.88_14.87,2,0.15828432142734528,0.6804448962211609,15569,12697.3994140625,10521.0205078125,52.68685531616211,583.546875,50.32383728027344,565.4136962890625,50.18488311767578,567.2207641601562,76.19593811035156,815.9707641601562,0.00460772356018424,0.016972674056887627,0.012754490599036217,0.03264394402503967
6,minicube_105_32TPS_46.20_11.26,32TPS,2017-05,48,minicube_146_33TVF_40.88_14.87,3,0.15828432142734528,0.6804448962211609,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,minicube_105_32TPS_46.20_11.26,32TPS,2017-05,48,minicube_146_33TVF_40.88_14.87,4,0.15828432142734528,0.6804448962211609,14483,11754.107421875,9717.615234375,76.43486785888672,707.09326171875,67.16329193115234,650.2445678710938,69.4691390991211,673.7041625976562,70.1912841796875,680.39013671875,0.004654578864574432,0.012893731705844402,0.010187196545302868,0.028957311064004898
6,minicube_105_32TPS_46.20_11.26,32TPS,2017-05,48,minicube_146_33TVF_40.88_14.87,5,0.15828432142734528,0.6804448962211609,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,minicube_105_32TPS_46.20_11.26,32TPS,2017-05,48,minicube_146_33TVF_40.88_14.87,6,0.15828432142734528,0.6804448962211609,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
