split,dataset_index,cube,season,suffix_horizon,geo_group,n_valid,c1_A_B_output_mae,fsr_A_B_output_mae,delta_fsr_minus_c1
ood_t,874,minicube_2_29SND_38.90_-8.35,MAM22,1,29SND,150,0.01065936591476202,0.0037269792519509792,-0.0069323866628110409
ood_t,874,minicube_2_29SND_38.90_-8.35,MAM22,10,29SND,4780,0.013017642311751842,0.009792265482246876,-0.0032253768295049667
ood_t,874,minicube_2_29SND_38.90_-8.35,MAM22,2,29SND,16243,0.013369504362344742,0.005993582308292389,-0.0073759220540523529
ood_t,874,minicube_2_29SND_38.90_-8.35,MAM22,3,29SND,14981,0.014944114722311497,0.006993281655013561,-0.0079508330672979355
ood_t,874,minicube_2_29SND_38.90_-8.35,MAM22,5,29SND,16243,0.014285506680607796,0.008051851764321327,-0.0062336549162864685
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,1,30TWM,2194,0.0030352380126714706,0.003178855637088418,0.00014361762441694736
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,10,30TWM,10481,0.00337799615226686,0.0044142757542431355,0.0010362796019762754
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,4,30TWM,3711,0.00418848916888237,0.003971990197896957,-0.0002164989709854126
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,5,30TWM,10956,0.0049437107518315315,0.004389711655676365,-0.00055399909615516663
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,6,30TWM,9327,0.005389679688960314,0.004738396964967251,-0.00065128272399306297
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,8,30TWM,10956,0.004163505509495735,0.004212692379951477,4.9186870455741882e-05
ood_t,875,minicube_30_30TWM_41.96_-1.70,MAM22,9,30TWM,762,0.003128760028630495,0.004242748953402042,0.0011139889247715473
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,10,30TWM,4646,0.00831650197505951,0.0038020324427634478,-0.0045144695322960615
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,4,30TWM,15747,0.012955720536410809,0.0128683652728796,-8.7355263531208038e-05
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,5,30TWM,15743,0.013726036995649338,0.01228246558457613,-0.0014435714110732079
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,6,30TWM,1145,0.01314703281968832,0.010557243600487709,-0.0025897892192006111
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,7,30TWM,13402,0.011968065984547138,0.009025783278048038,-0.0029422827064990997
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,8,30TWM,15747,0.011427616700530052,0.008737820200622082,-0.0026897964999079704
ood_t,876,minicube_31_30TWM_41.81_-2.42,MAM22,9,30TWM,3735,0.009495080448687077,0.006049735937267542,-0.0034453445114195347
ood_t,877,minicube_32_30TWM_42.08_-2.23,MAM22,10,30TWM,13793,0.011891777627170086,0.011162417940795422,-0.00072935968637466431
ood_t,877,minicube_32_30TWM_42.08_-2.23,MAM22,4,30TWM,7589,0.005253996234387159,0.006667346227914095,0.0014133499935269356
ood_t,877,minicube_32_30TWM_42.08_-2.23,MAM22,5,30TWM,16271,0.008267673663794994,0.008412828668951988,0.00014515500515699387
ood_t,877,minicube_32_30TWM_42.08_-2.23,MAM22,6,30TWM,11021,0.010142776183784008,0.009895166382193565,-0.00024760980159044266
ood_t,877,minicube_32_30TWM_42.08_-2.23,MAM22,8,30TWM,16271,0.011118722148239613,0.010351160541176796,-0.00076756160706281662
ood_t,877,minicube_32_30TWM_42.08_-2.23,MAM22,9,30TWM,5985,0.011669904924929142,0.01034940592944622,-0.0013204989954829216
ood_t,878,minicube_33_30TXR_45.17_-0.36,MAM22,10,30TXR,40,0.0024368949234485626,0.004874784033745527,0.0024378891102969646
ood_t,878,minicube_33_30TXR_45.17_-0.36,MAM22,3,30TXR,3787,0.0031121657229959965,0.004650962073355913,0.0015387963503599167
ood_t,878,minicube_33_30TXR_45.17_-0.36,MAM22,4,30TXR,13963,0.003700417233631015,0.004632826428860426,0.00093240919522941113
ood_t,878,minicube_33_30TXR_45.17_-0.36,MAM22,8,30TXR,706,0.003402633825317025,0.007713634055107832,0.0043110002297908068
ood_t,878,minicube_33_30TXR_45.17_-0.36,MAM22,9,30TXR,16212,0.004713529255241156,0.006815044209361076,0.0021015149541199207
ood_t,879,minicube_34_30TXR_45.37_-0.87,MAM22,10,30TXR,9821,0.005091743543744087,0.0058446601033210754,0.00075291655957698822
ood_t,879,minicube_34_30TXR_45.37_-0.87,MAM22,3,30TXR,16113,0.006172912195324898,0.006164239719510078,-8.6724758148193359e-06
ood_t,879,minicube_34_30TXR_45.37_-0.87,MAM22,4,30TXR,16113,0.00599015224725008,0.006224012468010187,0.00023386022076010704
ood_t,879,minicube_34_30TXR_45.37_-0.87,MAM22,5,30TXR,2541,0.005606295075267553,0.00664630439132452,0.0010400093160569668
ood_t,879,minicube_34_30TXR_45.37_-0.87,MAM22,8,30TXR,16113,0.005289874505251646,0.00609646737575531,0.00080659287050366402
ood_t,88,minicube_182_33VUG_59.61_11.54,JAS21,1,33VUG,1720,0.003911853302270174,0.0031803096644580364,-0.0007315436378121376
ood_t,88,minicube_182_33VUG_59.61_11.54,JAS21,2,33VUG,1601,0.005056890193372965,0.003129510674625635,-0.0019273795187473297
ood_t,88,minicube_182_33VUG_59.61_11.54,JAS21,3,33VUG,16248,0.002712853951379657,0.0027221345808357,9.2806294560432434e-06
ood_t,88,minicube_182_33VUG_59.61_11.54,JAS21,4,33VUG,16240,0.0024279688950628042,0.002911292016506195,0.00048332312144339085
ood_t,88,minicube_182_33VUG_59.61_11.54,JAS21,5,33VUG,8547,0.0021522098686546087,0.002890902105718851,0.00073869223706424236
ood_t,88,minicube_182_33VUG_59.61_11.54,JAS21,6,33VUG,166,0.002827305346727371,0.00271183461882174,-0.00011547072790563107
ood_t,880,minicube_35_30TXR_45.39_-1.14,MAM22,10,30TXR,12851,0.0026082780677825212,0.004350367467850447,0.0017420894000679255
ood_t,880,minicube_35_30TXR_45.39_-1.14,MAM22,3,30TXR,14859,0.0024312662426382303,0.003334477311000228,0.0009032110683619976
ood_t,880,minicube_35_30TXR_45.39_-1.14,MAM22,4,30TXR,15627,0.0023825597018003464,0.003583307843655348,0.0012007481418550014
ood_t,880,minicube_35_30TXR_45.39_-1.14,MAM22,5,30TXR,15836,0.0024708821438252926,0.003902768949046731,0.0014318868052214384
ood_t,880,minicube_35_30TXR_45.39_-1.14,MAM22,7,30TXR,10521,0.0030058997217565775,0.00471783522516489,0.0017119355034083128
ood_t,880,minicube_35_30TXR_45.39_-1.14,MAM22,8,30TXR,15836,0.00284578837454319,0.004398605786263943,0.0015528174117207527
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,10,30TXS,3623,0.004692102782428265,0.006004360970109701,0.0013122581876814365
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,2,30TXS,15102,0.0034846493508666754,0.003159396816045046,-0.00032525253482162952
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,3,30TXS,15874,0.004122300539165735,0.0031423268374055624,-0.00097997370176017284
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,4,30TXS,10329,0.005238465499132872,0.0035933079198002815,-0.0016451575793325901
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,5,30TXS,4368,0.005868289154022932,0.00492563983425498,-0.00094264931976795197
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,7,30TXS,1504,0.004485344979912043,0.006395924836397171,0.0019105798564851284
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,8,30TXS,15874,0.005787346046417952,0.006451897323131561,0.0006645512767136097
ood_t,881,minicube_36_30TXS_46.61_-0.73,MAM22,9,30TXS,1159,0.0053527019917964935,0.006776977796107531,0.0014242758043110371
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,10,30TXS,10890,0.004375234246253967,0.003959763795137405,-0.00041547045111656189
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,2,30TXS,13601,0.0039023319259285927,0.003501067403703928,-0.00040126452222466469
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,3,30TXS,15478,0.0042252992279827595,0.003344475757330656,-0.00088082347065210342
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,4,30TXS,12166,0.004824844188988209,0.003232011804357171,-0.0015928323846310377
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,5,30TXS,2685,0.005508495960384607,0.00339382397942245,-0.0021146719809621572
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,7,30TXS,2426,0.0039605144411325455,0.003576201619580388,-0.0003843128215521574
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,8,30TXS,16106,0.005285485181957483,0.004168420564383268,-0.0011170646175742149
ood_t,882,minicube_37_30TXS_46.65_-0.52,MAM22,9,30TXS,6939,0.004719960503280163,0.0037446534261107445,-0.00097530707716941833
ood_t,883,minicube_38_30TXS_45.96_-0.42,MAM22,10,30TXS,12949,0.004378789104521275,0.006439597811549902,0.0020608087070286274
ood_t,883,minicube_38_30TXS_45.96_-0.42,MAM22,3,30TXS,15493,0.004875261802226305,0.004593219608068466,-0.00028204219415783882
ood_t,883,minicube_38_30TXS_45.96_-0.42,MAM22,4,30TXS,5969,0.005264992360025644,0.004461545497179031,-0.00080344686284661293
ood_t,883,minicube_38_30TXS_45.96_-0.42,MAM22,5,30TXS,360,0.006263617891818285,0.005403835326433182,-0.00085978256538510323
ood_t,883,minicube_38_30TXS_45.96_-0.42,MAM22,6,30TXS,53,0.005027054809033871,0.007771789096295834,0.0027447342872619629
ood_t,883,minicube_38_30TXS_45.96_-0.42,MAM22,8,30TXS,16188,0.005417623557150364,0.006336279213428497,0.00091865565627813339
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,2,30TYN,12624,0.0020324005745351315,0.004959908314049244,0.0029275077395141125
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,3,30TYN,10454,0.0020284466445446014,0.005051939282566309,0.0030234926380217075
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,4,30TYN,16256,0.002162824384868145,0.004691914189606905,0.00252908980473876
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,5,30TYN,15639,0.003049316816031933,0.006712616421282291,0.0036632996052503586
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,6,30TYN,16256,0.00573893915861845,0.008786497637629509,0.0030475584790110588
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,8,30TYN,16256,0.007632328197360039,0.010483120568096638,0.002850792370736599
ood_t,884,minicube_39_30TYN_42.43_-0.51,MAM22,9,30TYN,14960,0.0075438013300299644,0.010652514174580574,0.0031087128445506096
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,1,29SPC,1256,0.005936422850936651,0.007127913646399975,0.0011914907954633236
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,10,29SPC,4142,0.009007725864648819,0.00750576239079237,-0.0015019634738564491
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,2,29SPC,16009,0.010031775571405888,0.008060568943619728,-0.0019712066277861595
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,3,29SPC,15390,0.011149282567203045,0.008275569416582584,-0.0028737131506204605
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,4,29SPC,1528,0.009335627779364586,0.007175958715379238,-0.0021596690639853477
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,5,29SPC,16009,0.009511221200227737,0.006915978621691465,-0.002595242578536272
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,7,29SPC,1207,0.010748298838734627,0.008975449949502945,-0.0017728488892316818
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,8,29SPC,4766,0.009497039951384068,0.007442639209330082,-0.0020544007420539856
ood_t,885,minicube_3_29SPC_38.68_-7.65,MAM22,9,29SPC,1232,0.009586370550096035,0.0070417290553450584,-0.0025446414947509766
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,10,30TYN,8803,0.005688974633812904,0.0043791187927126884,-0.0013098558411002159
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,2,30TYN,13878,0.0042775715701282024,0.004702218342572451,0.0004246467724442482
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,3,30TYN,14129,0.004394937306642532,0.0048630936071276665,0.00046815630048513412
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,4,30TYN,14995,0.0035294704139232635,0.0043278769589960575,0.00079840654507279396
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,5,30TYN,14498,0.005583191756159067,0.005156428087502718,-0.00042676366865634918
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,6,30TYN,5374,0.007367985788732767,0.0066498806700110435,-0.00071810511872172356
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,8,30TYN,15253,0.006803378462791443,0.005594352725893259,-0.0012090257368981838
ood_t,886,minicube_40_30TYN_42.38_-0.45,MAM22,9,30TYN,15221,0.0062674242071807384,0.005142264533787966,-0.0011251596733927727
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,10,30TYN,16252,0.00951507966965437,0.011613738723099232,0.0020986590534448624
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,2,30TYN,1458,0.0037434790283441544,0.006557282526046038,0.0028138034977018833
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,3,30TYN,1082,0.004345826804637909,0.006730678956955671,0.0023848521523177624
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,4,30TYN,16229,0.0026004735846072435,0.004846932832151651,0.0022464592475444078
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,5,30TYN,7317,0.00435393862426281,0.006241022143512964,0.0018870835192501545
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,6,30TYN,12,0.008818475529551506,0.0076697347685694695,-0.0011487407609820366
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,8,30TYN,41,0.005741436965763569,0.009876292198896408,0.0041348552331328392
ood_t,887,minicube_41_30TYN_42.40_0.70,MAM22,9,30TYN,16230,0.008949092589318752,0.01053475309163332,0.0015856605023145676
ood_t,888,minicube_42_30TYQ_44.96_-0.34,MAM22,3,30TYQ,15572,0.003643863368779421,0.0029149448964744806,-0.00072891847230494022
ood_t,888,minicube_42_30TYQ_44.96_-0.34,MAM22,4,30TYQ,8901,0.002865753835067153,0.0027924259193241596,-7.3327915742993355e-05
ood_t,888,minicube_42_30TYQ_44.96_-0.34,MAM22,8,30TYQ,634,0.0019695465452969074,0.002393225906416774,0.00042367936111986637
ood_t,888,minicube_42_30TYQ_44.96_-0.34,MAM22,9,30TYQ,15572,0.0021342814434319735,0.003503612242639065,0.0013693307992070913
ood_t,889,minicube_43_30TYQ_44.35_0.09,MAM22,2,30TYQ,680,0.007082273252308369,0.0030440534465014935,-0.0040382198058068752
ood_t,889,minicube_43_30TYQ_44.35_0.09,MAM22,3,30TYQ,16067,0.005974273197352886,0.0035492281895130873,-0.0024250450078397989
ood_t,889,minicube_43_30TYQ_44.35_0.09,MAM22,4,30TYQ,14347,0.005982337519526482,0.0037903764750808477,-0.0021919610444456339
ood_t,889,minicube_43_30TYQ_44.35_0.09,MAM22,5,30TYQ,6313,0.004221015144139528,0.004001143854111433,-0.00021987129002809525
ood_t,889,minicube_43_30TYQ_44.35_0.09,MAM22,6,30TYQ,1499,0.004751748871058226,0.005679166875779629,0.00092741800472140312
ood_t,889,minicube_43_30TYQ_44.35_0.09,MAM22,9,30TYQ,16165,0.005162309855222702,0.005729837343096733,0.00056752748787403107
ood_t,89,minicube_183_33VUG_60.04_12.05,JAS21,1,33VUG,4748,0.0024976131971925497,0.0029339974280446768,0.00043638423085212708
ood_t,89,minicube_183_33VUG_60.04_12.05,JAS21,3,33VUG,16314,0.002236641477793455,0.0025358248967677355,0.00029918341897428036
ood_t,89,minicube_183_33VUG_60.04_12.05,JAS21,4,33VUG,16313,0.0020306294318288565,0.002450164407491684,0.00041953497566282749
ood_t,89,minicube_183_33VUG_60.04_12.05,JAS21,5,33VUG,16306,0.002068737056106329,0.0023860898800194263,0.00031735282391309738
ood_t,890,minicube_44_30TYQ_44.48_-0.46,MAM22,2,30TYQ,7441,0.005296863615512848,0.0026374361477792263,-0.0026594274677336216
ood_t,890,minicube_44_30TYQ_44.48_-0.46,MAM22,3,30TYQ,10416,0.004714189562946558,0.002759708324447274,-0.0019544812384992838
ood_t,890,minicube_44_30TYQ_44.48_-0.46,MAM22,4,30TYQ,9065,0.003859239863231778,0.0029333115089684725,-0.00092592835426330566
ood_t,890,minicube_44_30TYQ_44.48_-0.46,MAM22,9,30TYQ,16234,0.0037366976030170918,0.005494772456586361,0.0017580748535692692
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,10,30TYR,449,0.004692445043474436,0.006856991909444332,0.0021645468659698963
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,3,30TYR,12501,0.0035835509188473225,0.004768752958625555,0.0011852020397782326
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,4,30TYR,7017,0.0035382492933422327,0.0047595142386853695,0.0012212649453431368
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,5,30TYR,3087,0.0036909489426761866,0.005341259762644768,0.0016503108199685812
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,6,30TYR,11597,0.004012342542409897,0.005916086956858635,0.0019037444144487381
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,8,30TYR,6075,0.0047924150712788105,0.006945015862584114,0.0021526007913053036
ood_t,891,minicube_45_30TYR_45.62_0.78,MAM22,9,30TYR,16172,0.005192435346543789,0.00723234424367547,0.0020399088971316814
ood_t,892,minicube_46_30TYR_45.49_0.70,MAM22,3,30TYR,7035,0.003846236504614353,0.0033802844118326902,-0.00046595209278166294
ood_t,892,minicube_46_30TYR_45.49_0.70,MAM22,4,30TYR,8409,0.0037354484666138887,0.0034576288890093565,-0.00027781957760453224
ood_t,892,minicube_46_30TYR_45.49_0.70,MAM22,5,30TYR,8085,0.0026926591526716948,0.003171835094690323,0.00047917594201862812
ood_t,892,minicube_46_30TYR_45.49_0.70,MAM22,6,30TYR,956,0.0017622715095058084,0.003091363701969385,0.0013290921924635768
ood_t,892,minicube_46_30TYR_45.49_0.70,MAM22,8,30TYR,6964,0.002403253922238946,0.0033629629760980606,0.00095970905385911465
ood_t,892,minicube_46_30TYR_45.49_0.70,MAM22,9,30TYR,8846,0.0025515637826174498,0.003126159543171525,0.00057459576055407524
ood_t,893,minicube_47_30TYR_45.79_0.69,MAM22,3,30TYR,8089,0.0028078430332243443,0.005626787431538105,0.0028189443983137608
ood_t,893,minicube_47_30TYR_45.79_0.69,MAM22,4,30TYR,9467,0.0029594721272587776,0.005094119347631931,0.0021346472203731537
ood_t,893,minicube_47_30TYR_45.79_0.69,MAM22,5,30TYR,3328,0.002829600591212511,0.005492209456861019,0.0026626088656485081
ood_t,893,minicube_47_30TYR_45.79_0.69,MAM22,8,30TYR,2,0.0009054839611053467,0.002931565046310425,0.0020260810852050781
ood_t,893,minicube_47_30TYR_45.79_0.69,MAM22,9,30TYR,14664,0.003873176407068968,0.005899433046579361,0.0020262566395103931
ood_t,894,minicube_48_30UWB_50.96_-1.62,MAM22,1,30UWB,6031,0.004469388164579868,0.005302064586430788,0.00083267642185091972
ood_t,894,minicube_48_30UWB_50.96_-1.62,MAM22,2,30UWB,463,0.008167651481926441,0.007489974610507488,-0.00067767687141895294
ood_t,894,minicube_48_30UWB_50.96_-1.62,MAM22,5,30UWB,12483,0.004798940382897854,0.005401615984737873,0.00060267560184001923
ood_t,894,minicube_48_30UWB_50.96_-1.62,MAM22,6,30UWB,8940,0.0038993728812783957,0.004910784307867289,0.0010114114265888929
ood_t,894,minicube_48_30UWB_50.96_-1.62,MAM22,7,30UWB,201,0.0041967639699578285,0.00763462670147419,0.0034378627315163612
ood_t,894,minicube_48_30UWB_50.96_-1.62,MAM22,9,30UWB,3026,0.004624331835657358,0.005863916128873825,0.0012395842932164669
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,1,30UWB,15300,0.00746440514922142,0.004751445725560188,-0.002712959423661232
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,10,30UWB,8957,0.005402871873229742,0.004636825527995825,-0.00076604634523391724
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,2,30UWB,542,0.007514273747801781,0.003733142279088497,-0.0037811314687132835
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,5,30UWB,15202,0.0063491929322481155,0.004028302617371082,-0.0023208903148770332
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,6,30UWB,2224,0.0066818310879170895,0.004846520721912384,-0.0018353103660047054
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,7,30UWB,932,0.0053497799672186375,0.003641450311988592,-0.0017083296552300453
ood_t,895,minicube_49_30UWB_51.10_-1.69,MAM22,9,30UWB,802,0.005814352072775364,0.0030524726025760174,-0.0027618794701993465
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,1,29SPC,3737,0.0054621887393295765,0.00702909380197525,0.0015669050626456738
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,10,29SPC,7661,0.006390322465449572,0.0034502027556300163,-0.0029401197098195553
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,2,29SPC,15560,0.007797086611390114,0.008650856092572212,0.00085376948118209839
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,3,29SPC,10815,0.00825788639485836,0.00840359553694725,0.00014570914208889008
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,4,29SPC,11236,0.007128181401640177,0.006030745338648558,-0.0010974360629916191
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,5,29SPC,15560,0.006160925608128309,0.0040586525574326515,-0.0021022730506956577
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,8,29SPC,6231,0.006606091279536486,0.003953153733164072,-0.0026529375463724136
ood_t,896,minicube_4_29SPC_38.66_-7.79,MAM22,9,29SPC,1258,0.006361471954733133,0.0032485960982739925,-0.0031128758564591408
ood_t,897,minicube_50_30UWB_51.10_-1.58,MAM22,1,30UWB,9428,0.006396226119250059,0.004690379835665226,-0.0017058462835848331
ood_t,897,minicube_50_30UWB_51.10_-1.58,MAM22,10,30UWB,6734,0.005125502124428749,0.004970613867044449,-0.00015488825738430023
ood_t,897,minicube_50_30UWB_51.10_-1.58,MAM22,2,30UWB,836,0.006081574130803347,0.00403495691716671,-0.0020466172136366367
ood_t,897,minicube_50_30UWB_51.10_-1.58,MAM22,5,30UWB,12670,0.005242771003395319,0.003963634837418795,-0.0012791361659765244
